60,398,-67
648,356,-63
648,464,-52
648,466,-52
650,209,-67
650,224,-72
650,458,-51
650,460,-52
652,353,-54
652,456,-51
653,224,-65
653,454,-53
653,455,-53
654,452,-51
655,354,-54
655,469,-52
656,360,-62
658,224,-72
659,223,-65
659,448,-51
660,470,-52
661,210,-69
662,224,-67
662,224,-67
662,353,-54
662,423,-54
662,426,-54
662,445,-52
663,415,-51
663,429,-55
664,223,-67
664,223,-67
664,433,-55
665,411,-52
665,437,-52
665,441,-52
666,220,-65
666,222,-70
666,353,-55
666,410,-51
666,417,-53
666,422,-52
666,428,-52
666,434,-52
667,353,-55
667,412,-53
667,414,-53
667,434,-54
667,435,-54
668,356,-62
668,405,-42
669,353,-54
669,403,-42
669,441,-55
670,211,-69
670,219,-66
671,353,-54
672,220,-70
672,464,-61
673,447,-55
673,466,-52
673,466,-52
673,466,-52
674,353,-54
675,212,-69
675,217,-66
676,216,-69
676,354,-63
676,426,-52
676,426,-52
676,426,-58
677,215,-69
678,451,-55
679,215,-67
679,220,-68
680,455,-55
680,455,-55
680,465,-53
680,466,-53
681,456,-55
681,457,-55
681,457,-54
681,457,-54
681,465,-53
682,210,-69
682,352,-56
682,458,-55
682,458,-54
682,473,-61
683,460,-54
684,213,-67
685,484,-58
686,350,-61
687,588,-59
688,210,-69
688,213,-64
689,220,-68
689,220,-68
689,220,-68
689,583,-59
690,351,-63
690,426,-58
691,214,-64
691,219,-69
691,576,-59
692,211,-69
692,349,-61
692,567,-56
693,213,-63
693,349,-58
694,501,-58
694,561,-56
695,349,-58
696,212,-69
696,213,-63
696,414,-57
696,421,-57
696,553,-59
697,219,-69
697,420,-56
697,424,-56
697,424,-56
697,424,-56
697,424,-56
697,548,-59
698,219,-69
698,349,-62
698,350,-59
698,420,-56
698,562,-51
698,569,-51
698,584,-59
699,510,-54
699,546,-58
699,554,-51
699,578,-51
700,213,-69
700,352,-59
700,541,-63
700,541,-63
700,543,-58
701,355,-59
702,219,-70
703,516,-54
703,519,-55
703,538,-63
704,219,-70
704,360,-57
705,216,-63
705,216,-69
705,421,-53
705,426,-53
705,522,-55
706,543,-53
707,220,-68
707,353,-62
707,438,-55
709,212,-68
709,217,-68
709,359,-57
710,212,-62
712,439,-55
712,439,-55
712,536,-53
713,379,-62
714,213,-69
714,357,-59
714,453,-55
715,213,-62
715,220,-68
716,353,-67
717,214,-67
717,220,-70
718,213,-70
719,213,-70
720,213,-67
720,441,-52
721,444,-51
721,444,-51
721,523,-52
722,212,-69
722,212,-70
722,499,-52
722,507,-52
723,220,-71
723,513,-52
723,516,-52
724,448,-51
724,485,-53
724,493,-53
725,355,-67
725,460,-55
725,480,-50
726,372,-62
726,460,-51
726,473,-50
728,355,-59
729,210,-69
729,219,-71
729,470,-55
730,210,-72
730,218,-71
731,218,-70
733,208,-72
733,218,-70
733,354,-63
733,355,-63
734,358,-67
734,358,-67
735,365,-64
736,219,-73
737,212,-72
740,208,-72
740,351,-62
740,365,-63
740,365,-63
743,220,-73
744,213,-79
746,210,-69
746,210,-73
746,210,-73
746,221,-73
746,224,-73
747,211,-69
747,354,-64
749,224,-73
750,225,-73
751,209,-69
755,224,-75
757,213,-79
758,349,-62
759,227,-75
760,214,-79
762,359,-66
763,209,-74
764,216,-74
767,218,-74
773,213,-73
773,348,-62
774,213,-73
774,358,-66
774,529,-62
774,535,-66
774,540,-66
775,225,-73
775,527,-62
776,563,-69
777,214,-73
777,543,-67
778,571,-64
779,548,-67
780,348,-61
780,527,-69
781,554,-64
782,537,-69
783,215,-66
783,224,-73
783,557,-64
784,215,-74
785,356,-68
786,561,-64
788,353,-60
789,216,-68
789,353,-60
789,566,-64
790,214,-69
791,223,-73
792,215,-68
792,358,-68
793,569,-67
795,352,-60
795,586,-64
796,357,-68
797,222,-73
797,361,-67
798,359,-68
798,362,-67
799,573,-67
800,210,-69
802,215,-68
802,575,-66
803,353,-60
805,223,-70
806,362,-71
807,361,-71
810,578,-66
811,354,-60
812,206,-73
813,357,-67
813,594,-65
814,215,-70
814,355,-59
816,205,-73
816,356,-67
816,577,-61
817,223,-70
820,213,-70
820,355,-67
821,576,-61
822,354,-67
823,215,-73
823,215,-71
823,215,-71
823,355,-59
824,214,-73
824,220,-73
825,355,-63
826,205,-73
827,356,-67
827,394,-53
830,576,-66
831,215,-69
831,356,-70
831,401,-53
832,218,-73
832,218,-73
833,352,-63
833,352,-63
833,577,-66
833,596,-65
834,216,-69
834,218,-73
834,218,-73
834,356,-70
834,357,-68
835,203,-72
836,217,-70
836,217,-70
836,404,-65
838,219,-73
838,239,-69
838,351,-63
838,357,-68
838,578,-63
840,222,-71
840,225,-72
841,226,-72
841,226,-72
842,219,-71
842,578,-63
843,233,-69
843,350,-63
843,355,-70
844,356,-70
844,408,-65
844,578,-69
845,349,-64
845,599,-62
847,227,-71
847,228,-71
847,228,-72
847,236,-69
847,597,-62
847,597,-62
847,597,-67
848,202,-72
848,229,-69
848,411,-67
848,598,-67
849,227,-74
849,347,-64
849,580,-69
850,219,-72
850,580,-64
851,599,-67
852,223,-68
852,363,-71
852,581,-64
853,202,-70
853,346,-65
853,416,-67
853,418,-67
854,221,-70
854,346,-65
855,236,-68
855,236,-68
855,426,-67
855,601,-67
856,433,-66
856,436,-66
857,344,-63
857,586,-64
858,218,-72
858,441,-63
858,442,-63
858,444,-63
859,206,-70
859,222,-69
859,600,-68
860,587,-64
861,346,-63
861,599,-68
862,228,-74
862,480,-64
863,598,-67
864,363,-71
864,484,-66
864,484,-66
864,585,-61
865,348,-63
865,473,-64
866,211,-72
866,222,-71
866,348,-62
866,460,-64
866,465,-69
866,469,-69
867,486,-68
867,491,-68
867,491,-69
868,218,-69
868,347,-69
869,519,-64
869,525,-71
869,529,-71
869,585,-61
869,597,-67
870,211,-72
870,347,-69
870,360,-70
870,533,-65
870,537,-65
870,585,-63
872,221,-71
872,496,-69
872,499,-68
872,503,-68
872,544,-63
873,426,-66
873,506,-67
873,507,-67
873,509,-67
873,513,-64
873,555,-63
873,597,-69
875,346,-65
875,511,-67
875,582,-61
876,432,-64
876,566,-61
876,578,-61
877,597,-69
877,597,-65
878,212,-73
878,597,-65
879,210,-70
879,441,-64
879,595,-64
879,595,-64
879,595,-64
879,595,-64
882,221,-72
882,345,-65
882,444,-66
882,594,-64
884,214,-73
884,219,-74
884,219,-74
884,452,-66
885,585,-64
886,548,-64
886,553,-64
886,558,-64
887,206,-70
887,354,-70
887,464,-64
887,539,-63
887,541,-63
887,547,-68
887,564,-64
887,569,-64
887,575,-64
888,345,-65
888,543,-68
889,539,-67
890,353,-73
890,468,-64
890,469,-64
890,470,-64
891,474,-66
891,478,-66
891,489,-65
891,524,-68
891,524,-68
892,353,-73
892,355,-75
892,482,-65
892,525,-63
892,525,-63
892,526,-68
892,534,-64
892,537,-67
893,499,-69
893,511,-64
893,514,-68
893,518,-68
893,523,-65
893,527,-74
893,530,-74
893,531,-64
894,222,-72
894,344,-66
894,503,-69
894,522,-67
894,523,-65
894,523,-73
894,523,-73
895,511,-64
895,523,-63
895,523,-63
895,523,-67
896,343,-66
898,205,-66
898,227,-75
898,227,-75
900,220,-81
900,223,-72
900,339,-68
901,338,-68
902,355,-75
903,338,-67
904,207,-66
905,224,-81
906,224,-73
906,520,-69
906,533,-69
907,209,-67
907,209,-69
907,224,-75
907,224,-75
907,537,-69
907,539,-76
908,225,-73
908,356,-75
908,515,-71
908,517,-72
908,540,-76
908,542,-77
909,335,-68
909,336,-69
909,336,-69
909,475,-72
909,477,-73
909,502,-70
909,508,-71
910,219,-70
910,335,-68
910,418,-73
910,437,-74
910,462,-73
910,464,-73
910,483,-70
910,496,-70
911,224,-72
911,334,-68
911,432,-73
911,445,-74
911,470,-73
911,470,-72
911,479,-73
912,426,-73
912,456,-73
913,357,-68
914,412,-74
914,545,-76
915,408,-74
915,410,-74
916,210,-67
916,224,-72
916,405,-74
916,541,-64
916,547,-64
917,356,-68
917,402,-74
918,559,-64
919,399,-74
919,551,-71
919,556,-66
919,567,-64
920,226,-72
920,324,-69
920,329,-69
920,358,-73
920,401,-74
920,536,-64
920,547,-71
920,559,-66
921,331,-69
921,568,-64
922,209,-67
922,326,-69
922,393,-74
922,539,-71
922,560,-66
923,364,-73
923,372,-72
923,551,-76
923,581,-69
923,584,-69
924,225,-73
924,381,-72
925,230,-72
925,296,-73
925,304,-72
925,319,-69
925,563,-63
925,588,-66
926,225,-73
926,536,-67
927,388,-62
927,398,-62
927,522,-72
927,532,-62
927,571,-67
927,621,-70
928,208,-68
928,227,-72
928,308,-72
928,533,-67
928,564,-63
929,273,-71
929,284,-72
929,286,-73
929,314,-69
929,507,-73
929,556,-74
929,565,-63
930,209,-68
930,380,-65
930,501,-73
930,529,-73
930,593,-66
931,232,-73
931,253,-70
931,256,-70
931,403,-69
931,495,-71
931,499,-71
931,527,-73
932,232,-72
932,246,-76
932,260,-70
932,483,-71
932,497,-71
932,523,-72
932,577,-67
932,619,-67
932,619,-70
933,210,-68
933,232,-73
933,249,-76
933,252,-75
933,375,-65
933,411,-69
933,419,-67
933,457,-74
933,650,-76
934,232,-71
934,264,-75
934,264,-70
934,309,-69
934,407,-69
934,414,-68
934,464,-74
934,471,-74
934,525,-62
934,627,-67
935,233,-71
935,234,-74
935,240,-74
935,284,-71
935,372,-67
935,432,-68
935,434,-67
935,443,-73
935,450,-73
935,524,-73
935,559,-74
935,569,-60
935,572,-67
936,293,-69
936,301,-69
936,409,-69
936,596,-66
937,208,-68
937,265,-70
937,273,-72
937,317,-70
937,524,-67
938,443,-65
938,457,-62
938,501,-63
938,520,-62
938,538,-72
938,636,-75
938,652,-76
939,238,-75
939,323,-70
939,392,-70
939,397,-70
939,405,-69
939,455,-65
939,487,-65
939,490,-65
939,493,-65
939,497,-63
939,498,-63
939,568,-67
939,571,-60
939,635,-67
939,652,-71
940,460,-62
940,466,-62
940,468,-62
940,476,-62
940,508,-62
940,515,-62
940,523,-67
941,207,-75
941,481,-62
941,542,-76
941,649,-71
942,247,-69
942,521,-67
942,560,-74
942,568,-64
942,646,-74
943,287,-67
943,369,-67
943,387,-70
943,573,-70
943,596,-66
944,241,-68
944,251,-69
944,257,-72
944,294,-67
944,563,-61
944,574,-70
944,619,-67
944,639,-75
945,300,-65
945,336,-70
945,336,-70
945,630,-74
945,637,-67
945,639,-74
946,216,-72
946,269,-67
946,328,-70
946,382,-71
946,576,-69
946,616,-70
947,206,-75
947,262,-72
947,275,-67
947,344,-70
947,347,-64
947,381,-71
947,429,-66
947,434,-65
947,439,-65
947,518,-68
947,547,-76
947,561,-74
948,235,-68
948,307,-71
948,308,-66
948,327,-71
948,352,-64
948,365,-62
948,603,-70
949,305,-65
949,378,-73
949,420,-69
949,426,-66
949,443,-68
949,559,-61
949,578,-69
949,651,-68
950,357,-62
950,361,-62
950,372,-71
950,374,-73
950,448,-68
950,516,-68
950,644,-75
950,647,-68
951,321,-62
951,324,-67
951,330,-70
951,415,-69
951,456,-65
951,560,-64
951,642,-67
952,288,-73
952,300,-73
952,318,-62
952,549,-76
952,550,-76
952,599,-66
952,612,-67
952,643,-71
952,644,-68
952,645,-68
953,257,-69
953,260,-69
953,268,-71
953,276,-71
953,312,-66
953,458,-65
953,512,-70
954,230,-68
954,252,-68
954,370,-70
954,591,-72
954,607,-67
955,329,-74
955,409,-69
955,549,-75
955,584,-72
955,643,-71
956,512,-70
956,643,-72
957,330,-74
957,604,-66
958,226,-68
958,244,-68
958,330,-67
958,550,-75
958,554,-74
958,557,-77
959,222,-68
959,366,-70
959,553,-74
960,203,-76
960,329,-67
960,333,-67
960,510,-68
960,553,-74
961,461,-65
961,557,-76
961,636,-72
962,216,-72
962,220,-71
962,365,-70
963,237,-71
963,402,-72
963,465,-65
963,558,-78
964,397,-72
965,204,-76
966,216,-74
966,336,-67
966,391,-72
966,508,-68
966,558,-78
967,640,-75
968,364,-72
968,558,-80
968,605,-66
969,558,-80
969,602,-68
970,470,-64
970,557,-77
970,639,-75
970,652,-69
970,652,-69
971,205,-75
971,218,-71
971,327,-67
971,327,-70
971,340,-67
971,638,-72
972,630,-72
973,206,-75
973,216,-74
973,327,-70
973,387,-70
973,636,-72
974,329,-72
974,477,-64
974,477,-64
974,560,-80
975,628,-70
975,633,-70
976,507,-68
977,233,-71
978,342,-67
978,365,-72
978,478,-68
978,597,-68
978,602,-68
978,602,-68
978,602,-70
978,602,-70
978,602,-70
978,602,-70
978,602,-66
978,602,-66
978,602,-68
978,602,-68
979,216,-74
980,385,-70
980,559,-77
982,331,-72
982,479,-68
982,507,-73
982,562,-80
982,596,-78
983,204,-75
983,363,-75
984,345,-68
984,345,-67
985,216,-72
985,385,-70
985,560,-77
986,494,-67
986,494,-67
986,560,-77
987,217,-75
987,230,-72
987,330,-69
988,330,-69
988,507,-73
989,205,-73
989,386,-70
989,482,-69
989,563,-80
991,215,-72
991,329,-69
991,363,-75
991,590,-78
992,483,-69
992,560,-78
993,218,-75
993,329,-69
993,565,-79
994,360,-74
994,386,-71
995,215,-70
995,499,-69
995,561,-78
996,343,-68
996,485,-69
996,507,-73
998,217,-75
999,329,-68
999,359,-74
999,385,-71
1000,340,-70
1001,206,-73
1001,563,-80
1001,564,-79
1002,216,-70
1003,224,-72
1004,385,-74
1004,563,-80
1005,563,-81
1005,563,-81
1005,563,-81
1005,563,-81
1005,563,-81
1006,216,-74
1006,338,-70
1007,330,-68
1007,358,-79
1007,505,-70
1008,207,-75
1008,488,-70
1008,562,-78
1009,357,-79
1009,386,-74
1010,216,-74
1010,356,-79
1011,225,-76
1013,564,-80
1014,206,-75
1014,217,-74
1015,356,-75
1015,563,-80
1015,563,-82
1016,356,-75
1016,386,-67
1017,219,-74
1017,484,-70
1018,228,-76
1018,502,-68
1018,504,-70
1018,560,-80
1019,215,-74
1019,338,-70
1019,497,-76
1019,498,-76
1019,498,-73
1019,499,-73
1019,503,-68
1019,560,-80
1020,215,-74
1020,331,-68
1020,387,-67
1020,561,-80
1020,561,-82
1021,206,-81
1022,387,-70
1022,498,-76
1023,356,-76
1023,482,-70
1024,228,-76
1024,481,-69
1025,215,-76
1026,228,-74
1026,330,-68
1026,356,-76
1026,387,-70
1027,215,-76
1027,221,-75
1027,221,-75
1027,338,-70
1027,481,-69
1028,207,-81
1028,501,-73
1028,502,-73
1028,502,-73
1029,221,-80
1029,221,-80
1029,228,-74
1029,388,-63
1030,388,-63
1030,481,-70
1031,220,-80
1032,388,-63
1032,493,-73
1033,217,-78
1033,329,-68
1033,356,-77
1034,388,-70
1034,478,-70
1035,208,-81
1035,337,-70
1036,209,-77
1037,328,-68
1037,388,-70
1037,478,-70
1038,210,-77
1039,218,-78
1039,355,-77
1040,230,-81
1041,337,-70
1043,217,-77
1044,327,-69
1044,356,-77
1044,390,-68
1044,480,-72
1045,357,-76
1045,486,-73
1046,214,-77
1046,217,-77
1046,222,-79
1047,391,-68
1048,337,-70
1048,391,-68
1049,230,-81
1049,481,-72
1050,359,-77
1051,223,-79
1051,230,-81
1052,225,-78
1053,337,-70
1053,337,-70
1054,229,-81
1054,481,-73
1055,220,-79
1055,220,-79
1055,361,-77
1056,325,-69
1056,390,-73
1058,224,-78
1058,388,-73
1059,337,-69
1059,482,-75
1060,227,-81
1060,325,-69
1060,480,-73
1061,479,-73
1062,324,-68
1062,479,-76
1063,226,-83
1063,337,-69
1063,478,-76
1064,222,-78
1065,323,-68
1065,388,-71
1065,477,-73
1065,480,-75
1066,360,-77
1067,226,-83
1067,477,-74
1068,222,-78
1068,326,-68
1068,480,-71
1069,220,-81
1069,221,-78
1069,226,-83
1069,226,-83
1070,220,-81
1070,337,-69
1071,226,-83
1071,387,-71
1071,477,-74
1072,223,-78
1072,327,-68
1072,337,-69
1072,477,-74
1072,478,-71
1073,337,-69
1073,360,-76
1073,387,-73
1075,227,-83
1077,226,-83
1077,327,-68
1077,386,-73
1078,223,-81
1079,225,-83
1079,360,-76
1084,327,-74
1086,339,-70
1087,361,-77
1087,386,-73
1089,342,-70
1092,346,-70
1092,385,-72
1094,362,-77
1096,325,-74
1097,385,-72
1098,349,-69
1100,362,-77
1100,362,-79
1104,325,-75
1104,325,-75
1104,360,-79
1105,384,-70
1107,359,-75
1107,359,-75
1107,359,-69
1108,324,-73
1110,378,-69
1113,380,-70
1114,374,-70
1116,323,-73
1117,323,-73
1117,323,-73
1117,323,-73
1117,323,-70
1118,358,-69
1119,368,-70
1120,364,-69
1123,355,-74
1123,375,-65
1123,375,-65
1123,375,-68
1123,375,-68
1124,346,-74
1124,351,-74
1125,329,-70
1125,329,-72
1127,332,-72
1127,338,-74
1127,341,-74
1128,341,-74
